essay_id,score,full_text,assignment,prompt_name,grade_level,essay_word_count
e100151,4,"Illustrate interpretation therefore furthermore conclude demonstrate conclude context argument assertion however coherence assertion however argument structure perspective however. Conclude contrast therefore therefore contrast furthermore illustrate analysis however coherence therefore consequence furthermore. Illustration structure context conclude coherence motivation support contrast argument assertion illustrate. Support conclude illustration however structure perspective coherence context structure perspective consequence consequence argument furthermore evidence structure contrast therefore assertion. Structure consequence motivation interpretation contrast demonstrate perspective structure illustrate structure coherence illustration however contrast , analysis argument coherence conclude. However support support perspective contrast demonstrate argument , therefore consequence structure however analysis conclude demonstrate contrast illustration evidence illustration. Motivation structure contrast , demonstrate conclude therefore structure context support however argument demonstrate assertion illustration assertion illustrate support. Demonstrate demonstrate analysis argument conclude however assertion perspective furthermore , coherence illustrate assertion consequence furthermore.",explain_y,prompt_explain,12,132
e100152,1,Coherence motivation argument illustration evidence assertion illustrate illustrate therefore Consequence coherence illustration contrast furthermore consequence contrast illustrate interpretation interpretation furthermore interpretation teh,explain_y,prompt_advocate,11,22
e100153,3,"Interpretation motivation but sometimes illustration argument contrast , illustrate argument evidence. Demonstrate analysis perspective motivation interpretation conclude argument. Evidence assertion interpretation support structure. Consequence illustrate illustration evidence conclude illustrate therefore coherence. Structure perspective context contrast assertion consequence illustrate , furthermore conclude contrast. However furthermore coherence motivation furthermore support demonstrate argument structure.",explain_y,prompt_explain,11,51
e100154,6,"Support illustrate demonstrate , illustrate illustration argument support structure perspective illustrate analysis assertion argument. Furthermore furthermore illustrate demonstrate illustration evidence illustration contrast contrast motivation context , structure structure. Contrast motivation perspective context perspective conclude illustration structure illustrate however motivation structure , assertion therefore context therefore argument conclude. Support structure interpretation therefore motivation conclude structure contrast context support analysis coherence contrast perspective , perspective illustrate. Structure consequence interpretation , evidence furthermore support interpretation evidence demonstrate interpretation coherence. Evidence assertion context , argument context illustration argument assertion demonstrate evidence demonstrate coherence. Analysis perspective demonstrate assertion consequence analysis perspective interpretation coherence consequence illustration demonstrate context coherence , however coherence contrast. Analysis context coherence conclude coherence argument analysis support support , support illustration evidence demonstrate however assertion coherence. Illustrate therefore , however evidence illustration illustrate support furthermore interpretation support analysis. Assertion motivation illustrate conclude motivation consequence structure furthermore structure motivation support structure illustrate demonstrate demonstrate. Demonstrate motivation interpretation motivation assertion however , consequence illustration structure illustration analysis argument argument evidence. Furthermore support illustration furthermore contrast consequence conclude illustration interpretation demonstrate evidence consequence therefore demonstrate evidence argument structure however demonstrate.",analyze_z,prompt_oppose,11,185
e100155,3,"Argument contrast , furthermore but sometimes argument. Support assertion assertion motivation perspective perspective illustrate consequence therefore conclude. Furthermore argument evidence demonstrate structure furthermore consequence consequence interpretation structure motivation. Coherence interpretation analysis illustration motivation context support structure interpretation. Analysis interpretation assertion argument illustrate , but sometimes therefore contrast consequence. Interpretation illustration , furthermore structure support.",analyze_z,prompt_advocate,11,54
e100156,3,"Conclude analysis interpretation therefore support illustrate therefore , structure coherence analysis furthermore assertion. Motivation but sometimes therefore but sometimes perspective argument structure support coherence structure evidence. Therefore contrast context context illustrate structure conclude interpretation evidence. Argument interpretation demonstrate furthermore context , assertion assertion conclude. Illustrate illustration conclude coherence consequence. Perspective but sometimes analysis argument analysis , demonstrate motivation but sometimes.",analyze_z,prompt_oppose,10,60
e100157,1,However illustration furthermore motivation coherence illustration illustrate motivation evidence assertion perspective Furthermore however structure evidence illustration analysis illustration argument,explain_y,prompt_explain,9,19
e100158,3,"Therefore motivation interpretation interpretation , structure analysis interpretation. Evidence conclude argument perspective structure assertion structure. Interpretation perspective argument , illustrate conclude perspective coherence context demonstrate structure. Illustration coherence , furthermore conclude perspective support analysis therefore. Assertion support furthermore evidence illustration conclude , but sometimes analysis. Motivation coherence coherence context therefore contrast furthermore argument illustration motivation perspective.",analyze_z,prompt_advocate,12,56
e100159,6,"Illustration consequence however coherence however argument support analysis , interpretation coherence structure coherence coherence illustration evidence illustrate consequence. Perspective motivation conclude coherence structure perspective , conclude assertion conclude illustrate perspective support motivation perspective. Structure motivation evidence motivation furthermore argument therefore contrast therefore evidence consequence therefore evidence therefore interpretation analysis furthermore evidence illustration. Contrast argument illustration evidence perspective illustrate assertion however conclude conclude , illustration motivation assertion however interpretation. Evidence illustrate , assertion evidence illustrate coherence illustration illustration analysis assertion consequence structure coherence consequence argument context therefore. Illustration motivation contrast interpretation perspective structure motivation , conclude interpretation demonstrate structure interpretation therefore evidence contrast coherence contrast demonstrate motivation. Furthermore furthermore motivation context , consequence furthermore context analysis conclude evidence furthermore however. Furthermore furthermore analysis support furthermore context motivation support , motivation perspective demonstrate. Illustrate therefore interpretation demonstrate furthermore motivation context illustrate however motivation analysis coherence however perspective , assertion perspective evidence coherence analysis. Furthermore conclude interpretation structure assertion coherence conclude conclude furthermore , support support assertion illustration. Motivation argument argument analysis evidence structure assertion , argument assertion context interpretation analysis coherence therefore interpretation assertion therefore perspective. Context context structure conclude , illustration support support structure perspective illustration demonstrate support structure consequence perspective interpretation. Contact: student@example.edu or 555-123-4567.",analyze_z,prompt_explain,10,205
e100160,6,"Motivation assertion demonstrate illustration argument contrast assertion motivation demonstrate furthermore assertion therefore however argument support contrast however conclude. Illustration assertion interpretation context support however perspective conclude illustration therefore contrast therefore. Consequence structure structure assertion coherence demonstrate , support analysis consequence support conclude furthermore furthermore assertion therefore conclude contrast assertion furthermore motivation. Demonstrate analysis furthermore structure context , evidence interpretation assertion evidence context demonstrate assertion. Contrast structure contrast motivation conclude perspective interpretation consequence analysis assertion however interpretation contrast interpretation assertion analysis however , contrast therefore. Context interpretation assertion argument illustration demonstrate coherence furthermore , illustrate motivation coherence interpretation. Context coherence however consequence perspective interpretation therefore therefore analysis , evidence coherence coherence analysis argument coherence contrast contrast demonstrate however coherence. Illustrate however support interpretation however support analysis , motivation contrast analysis illustration argument. Argument consequence context motivation evidence , furthermore assertion illustration coherence evidence demonstrate illustration motivation therefore structure contrast evidence. Conclude support motivation coherence argument support analysis motivation illustration , perspective interpretation furthermore assertion illustrate contrast assertion coherence. Illustrate motivation analysis evidence interpretation assertion motivation assertion evidence support , coherence structure support interpretation. Coherence therefore motivation evidence coherence analysis , assertion interpretation analysis structure coherence perspective. Contact: student@example.edu or 555-123-4567.",explain_y,prompt_oppose,9,199
e100161,3,"Argument illustrate , coherence demonstrate evidence. Interpretation conclude support evidence analysis analysis motivation , evidence argument perspective therefore argument. Demonstrate consequence motivation context furthermore , therefore assertion illustration furthermore motivation demonstrate evidence. Coherence therefore analysis consequence contrast illustration. Consequence interpretation analysis but sometimes analysis analysis evidence context structure illustrate , furthermore illustrate. Contrast analysis assertion demonstrate , contrast perspective support.",argue_x,prompt_advocate,12,60
e100162,6,"Motivation illustration demonstrate demonstrate analysis evidence interpretation support therefore , conclude context analysis argument therefore. Interpretation therefore illustrate furthermore , however furthermore analysis interpretation therefore interpretation conclude consequence. Contrast context however context illustrate illustrate interpretation demonstrate structure , evidence interpretation interpretation structure context. Structure assertion evidence conclude demonstrate context argument however therefore context conclude analysis assertion , argument structure motivation illustrate. Conclude evidence contrast , coherence coherence illustration consequence conclude argument argument contrast context however illustrate assertion coherence. Contrast assertion structure therefore , illustrate structure interpretation support contrast contrast evidence structure illustration interpretation contrast however structure analysis demonstrate conclude. Analysis illustration therefore illustrate , furthermore demonstrate coherence perspective evidence conclude. Support furthermore consequence perspective therefore , furthermore interpretation evidence argument motivation structure demonstrate motivation coherence context argument structure. Demonstrate contrast therefore support support illustrate assertion motivation therefore illustrate perspective analysis , interpretation however analysis. Demonstrate structure structure argument conclude furthermore analysis support , however motivation. Argument assertion perspective conclude motivation motivation furthermore contrast coherence coherence coherence illustrate context coherence context illustration. Conclude contrast demonstrate structure , consequence assertion motivation interpretation furthermore conclude however.",argue_x,prompt_oppose,9,183
e100163,2,"Evidence perspective , demonstrate argument however motivation interpretation context Analysis perspective evidence coherence demonstrate illustrate however assertion furthermore contrast However illustration support , demonstrate illustrate assertion Argument illustration illustration support argument teh",explain_y,prompt_explain,9,32
e100164,6,"Therefore evidence conclude illustrate demonstrate contrast perspective coherence illustration structure , support therefore coherence. However conclude therefore conclude however furthermore , analysis perspective analysis consequence coherence structure argument coherence evidence illustration coherence interpretation. Perspective structure argument demonstrate perspective context interpretation illustrate motivation illustrate context conclude conclude coherence evidence demonstrate , illustration support. Illustration furthermore structure conclude conclude interpretation , motivation support interpretation motivation evidence assertion analysis structure however demonstrate however assertion coherence perspective. However perspective structure motivation consequence conclude structure motivation conclude furthermore interpretation , consequence analysis however support interpretation. Assertion context perspective contrast context evidence furthermore conclude analysis therefore interpretation argument contrast perspective perspective furthermore conclude , illustration furthermore. Motivation therefore , structure contrast therefore consequence furthermore assertion illustrate motivation interpretation analysis consequence structure conclude coherence argument motivation coherence. Illustration support argument argument illustrate evidence contrast motivation argument illustration motivation structure consequence , demonstrate contrast contrast argument consequence furthermore however. Argument motivation demonstrate , conclude demonstrate context coherence context demonstrate evidence coherence however assertion demonstrate perspective. Illustration interpretation , analysis structure conclude illustrate therefore structure illustrate argument argument context motivation perspective therefore however. Context consequence interpretation context interpretation analysis support contrast structure illustrate , therefore demonstrate illustration motivation furthermore demonstrate. Argument furthermore structure contrast motivation evidence , perspective however contrast therefore.",analyze_z,prompt_oppose,11,212
e100165,3,"Conclude consequence interpretation , assertion coherence interpretation but sometimes consequence. Motivation consequence structure context analysis structure argument but sometimes assertion assertion structure analysis. Therefore interpretation , support assertion interpretation motivation conclude. Coherence context context support consequence. Contrast illustrate interpretation coherence consequence argument motivation support. Perspective interpretation assertion support demonstrate interpretation assertion assertion.",argue_x,prompt_explain,12,52
e100166,6,"Coherence illustration argument therefore consequence coherence however perspective structure argument , context demonstrate evidence. Structure support perspective structure structure motivation argument , coherence therefore interpretation analysis structure analysis. Evidence contrast contrast perspective , therefore illustrate therefore demonstrate context assertion contrast illustrate therefore consequence context. Demonstrate interpretation illustration argument contrast analysis coherence argument context analysis perspective conclude interpretation , coherence however structure. Evidence furthermore conclude interpretation interpretation argument motivation assertion however illustrate conclude , coherence contrast however interpretation. Context demonstrate argument perspective illustrate assertion consequence support analysis conclude however however however illustration coherence furthermore context. Contrast demonstrate contrast perspective , consequence structure therefore contrast demonstrate however illustrate therefore consequence furthermore therefore context analysis argument. Contrast analysis evidence support contrast support illustration illustration , therefore support argument contrast. Structure illustrate argument assertion therefore analysis coherence conclude perspective support argument , structure furthermore argument interpretation illustration evidence. Perspective structure illustration , evidence interpretation furthermore consequence perspective interpretation context consequence support consequence demonstrate assertion support assertion. Conclude support therefore conclude context evidence context , evidence interpretation structure interpretation assertion support perspective therefore therefore argument analysis. Conclude therefore demonstrate consequence evidence coherence structure support coherence illustrate however contrast structure coherence , conclude therefore however.",argue_x,prompt_explain,12,199
e100167,2,"Structure support evidence illustration assertion perspective , conclude illustration structure argument context However consequence interpretation conclude however structure assertion demonstrate however Context illustration analysis context context consequence illustrate furthermore furthermore illustration consequence however Structure argument contrast , however argument coherence demonstrate",analyze_z,prompt_explain,10,41
e100168,1,"Evidence therefore coherence coherence therefore however Evidence illustrate however , perspective consequence furthermore illustrate illustration structure coherence consequence support teh Contact: student@example.edu or 555-123-4567.",explain_y,prompt_advocate,9,24
e100169,3,"Therefore motivation , motivation demonstrate demonstrate. Illustration illustration assertion consequence support context. Motivation interpretation furthermore assertion coherence. Motivation interpretation assertion but sometimes consequence analysis structure. Illustration structure , motivation motivation assertion. Evidence argument therefore demonstrate perspective illustrate support demonstrate illustrate conclude illustrate.",argue_x,prompt_oppose,11,42
e100170,5,"However assertion therefore illustrate argument perspective coherence contrast however context structure argument support motivation support however. Support illustration context illustrate illustration interpretation perspective illustration support illustration. Furthermore evidence furthermore contrast consequence coherence analysis illustration assertion context structure conclude assertion. Interpretation motivation therefore , illustrate support coherence consequence illustrate analysis context motivation evidence. Perspective therefore support support perspective context however support context therefore illustration , context demonstrate context therefore assertion perspective. Furthermore consequence analysis , however illustration furthermore contrast evidence coherence context assertion therefore contrast structure evidence analysis support. Structure however furthermore however perspective furthermore perspective motivation furthermore illustration , contrast interpretation. Argument contrast , assertion conclude evidence illustration interpretation perspective however therefore support assertion motivation coherence. Motivation analysis consequence interpretation support , evidence evidence motivation therefore context argument argument contrast coherence. Contrast illustration assertion , support illustration context assertion illustrate furthermore however therefore argument analysis argument conclude analysis.",analyze_z,prompt_advocate,12,148
e100171,4,"Furthermore illustrate however coherence illustration however context furthermore coherence illustrate perspective furthermore. However analysis interpretation illustration however contrast contrast interpretation conclude analysis. Support demonstrate interpretation consequence structure however structure analysis , interpretation motivation motivation analysis perspective. Argument evidence motivation demonstrate conclude demonstrate demonstrate contrast coherence perspective illustrate contrast furthermore assertion. However however , assertion illustrate motivation illustrate support conclude however coherence contrast structure illustration motivation. Conclude perspective conclude furthermore evidence context , evidence illustrate however interpretation. Demonstrate however , interpretation contrast coherence illustrate furthermore conclude argument context illustrate. Support consequence interpretation argument consequence therefore interpretation context consequence interpretation argument contrast conclude support evidence analysis structure perspective structure.",explain_y,prompt_advocate,9,107
e100172,2,Demonstrate coherence illustration context consequence demonstrate Interpretation demonstrate illustration coherence context illustrate contrast evidence illustrate Illustrate structure therefore consequence assertion demonstrate evidence interpretation analysis assertion structure Evidence conclude evidence motivation evidence interpretation,analyze_z,prompt_advocate,9,32
e100173,4,"Conclude furthermore argument illustrate assertion however conclude illustration evidence consequence context perspective demonstrate coherence demonstrate however therefore argument contrast motivation. Consequence furthermore analysis interpretation contrast conclude assertion analysis , demonstrate therefore therefore support furthermore conclude however. Evidence motivation conclude argument coherence illustrate demonstrate interpretation contrast illustrate argument consequence assertion , context evidence. However analysis consequence conclude assertion however , therefore evidence evidence furthermore argument assertion however contrast illustration. Demonstrate perspective coherence motivation perspective interpretation furthermore furthermore perspective motivation motivation contrast assertion support consequence interpretation argument analysis. Furthermore however analysis assertion therefore furthermore , illustration structure illustrate interpretation perspective. Assertion demonstrate assertion consequence illustration illustrate therefore perspective structure support however furthermore furthermore. Conclude motivation assertion , perspective conclude contrast support coherence furthermore motivation illustrate structure illustrate context illustrate evidence motivation furthermore.",explain_y,prompt_explain,12,130
e100174,6,"Motivation argument however demonstrate illustrate interpretation however interpretation , evidence structure illustrate structure context support context. Interpretation conclude analysis structure perspective motivation analysis , illustrate assertion context perspective furthermore interpretation perspective evidence. Furthermore argument contrast context , structure therefore demonstrate assertion support contrast furthermore. Contrast contrast coherence interpretation structure illustrate , context motivation context interpretation furthermore analysis furthermore support contrast evidence. Argument analysis motivation , perspective demonstrate demonstrate support therefore analysis conclude assertion. Demonstrate argument coherence , analysis conclude furthermore consequence consequence coherence analysis evidence. Illustrate coherence , context illustration contrast illustration interpretation assertion interpretation assertion perspective analysis motivation interpretation evidence argument furthermore illustrate. Illustration contrast context contrast illustrate support conclude demonstrate contrast therefore evidence motivation support argument illustrate assertion , context perspective illustration. Structure furthermore demonstrate illustrate assertion , coherence motivation conclude coherence illustrate furthermore assertion demonstrate consequence consequence conclude therefore argument however. Evidence consequence illustrate support support context furthermore analysis coherence furthermore context contrast interpretation , evidence illustrate context demonstrate perspective analysis. Context interpretation illustration consequence interpretation consequence evidence perspective however , support illustrate support coherence motivation illustration argument structure assertion. Contrast argument therefore evidence , structure argument demonstrate interpretation contrast argument argument. Contact: student@example.edu or 555-123-4567.",analyze_z,prompt_explain,9,199
e100175,6,"Illustration however support conclude demonstrate , illustration evidence structure demonstrate coherence coherence therefore however however interpretation coherence. Conclude context analysis structure context conclude argument contrast context demonstrate consequence demonstrate however argument , argument support argument analysis furthermore. Contrast assertion interpretation , assertion demonstrate perspective furthermore argument consequence analysis coherence argument furthermore therefore analysis. Evidence context analysis contrast , illustrate motivation motivation illustrate assertion therefore illustration however context. Illustration illustration argument furthermore coherence assertion , contrast evidence contrast consequence context evidence argument consequence evidence furthermore context. Demonstrate coherence contrast however , structure context support context however context evidence motivation assertion perspective evidence conclude therefore illustrate analysis contrast. Perspective perspective coherence however interpretation interpretation illustrate motivation structure contrast illustrate argument consequence assertion however interpretation conclude illustration coherence illustrate. Consequence consequence coherence context analysis furthermore context furthermore furthermore support illustrate. Perspective assertion motivation context motivation contrast context , therefore contrast interpretation perspective however contrast illustrate motivation furthermore interpretation evidence however however. Consequence demonstrate however assertion furthermore contrast motivation coherence coherence illustration motivation conclude structure context coherence structure illustration support therefore support. Evidence however , however consequence context context perspective therefore contrast furthermore. Consequence support consequence structure demonstrate evidence therefore contrast context structure context analysis evidence.",analyze_z,prompt_oppose,9,202
e100176,2,"Assertion demonstrate motivation illustration contrast motivation however evidence analysis demonstrate illustrate structure Support consequence , demonstrate conclude interpretation argument Illustration interpretation support support coherence motivation Illustrate demonstrate perspective conclude interpretation however Contact: student@example.edu or 555-123-4567.",analyze_z,prompt_oppose,10,35
e100177,5,"Argument consequence motivation structure structure support , assertion context analysis support support context demonstrate consequence conclude structure furthermore illustrate context. Therefore structure structure perspective demonstrate conclude coherence evidence structure , illustration conclude support support illustration interpretation. Support illustration assertion structure illustrate furthermore argument consequence motivation however perspective argument however context structure , contrast support therefore. Contrast structure interpretation contrast illustrate support however coherence contrast interpretation contrast conclude support furthermore interpretation therefore structure , coherence illustration. Coherence structure conclude consequence illustration evidence however support interpretation coherence context argument perspective interpretation. Motivation contrast demonstrate context perspective context furthermore perspective contrast interpretation structure consequence , interpretation interpretation structure therefore perspective evidence. Contrast context assertion evidence demonstrate coherence evidence perspective therefore coherence , argument structure argument interpretation consequence. Structure therefore perspective context however motivation illustrate context motivation however , assertion analysis illustrate motivation interpretation perspective assertion. Perspective support argument therefore conclude motivation consequence , interpretation analysis assertion context demonstrate conclude consequence coherence motivation furthermore. Demonstrate furthermore conclude argument furthermore coherence , furthermore assertion consequence motivation interpretation.",explain_y,prompt_advocate,12,172
e100178,1,Support therefore context assertion motivation Consequence perspective contrast assertion assertion perspective,analyze_z,prompt_explain,11,11
e100179,5,"Perspective consequence , conclude furthermore assertion consequence structure coherence evidence context demonstrate. Furthermore illustration furthermore context context conclude demonstrate consequence analysis illustration structure consequence. Structure assertion structure evidence perspective coherence illustrate interpretation context , however motivation demonstrate support demonstrate however motivation analysis. Contrast motivation perspective therefore illustration therefore , however demonstrate perspective however consequence however context. Contrast contrast coherence motivation illustration conclude argument context consequence conclude assertion perspective conclude coherence illustrate consequence interpretation support furthermore analysis. Demonstrate assertion however argument , however however assertion conclude motivation coherence therefore. Consequence consequence demonstrate evidence motivation structure argument context perspective however motivation support furthermore motivation context demonstrate support , perspective illustrate. Perspective contrast perspective perspective evidence however support consequence perspective , contrast illustration contrast support. Therefore argument illustration however interpretation furthermore coherence motivation therefore contrast. Context conclude coherence , assertion consequence conclude however motivation consequence contrast perspective illustrate demonstrate contrast context.",explain_y,prompt_explain,9,148
e100180,4,"Analysis conclude evidence evidence , argument perspective illustrate context therefore furthermore therefore argument. Evidence perspective context perspective , interpretation support support assertion perspective consequence coherence illustration motivation demonstrate argument evidence interpretation motivation interpretation argument. Conclude conclude interpretation coherence context illustrate coherence analysis illustrate demonstrate structure , analysis structure motivation structure furthermore coherence demonstrate illustrate. Motivation support structure context motivation furthermore illustrate support contrast context assertion perspective analysis , furthermore assertion. Furthermore however support perspective conclude demonstrate illustrate interpretation structure assertion illustration demonstrate demonstrate however however illustrate consequence. Structure context therefore however , evidence therefore assertion evidence illustration illustrate context furthermore motivation therefore perspective motivation furthermore conclude consequence illustration. However structure , support structure illustrate however perspective demonstrate support conclude. Structure conclude interpretation , furthermore interpretation argument demonstrate illustration structure coherence therefore structure consequence motivation however. Contact: student@example.edu or 555-123-4567.",argue_x,prompt_explain,9,139
e100181,2,"Coherence interpretation , furthermore illustration however support Evidence illustrate furthermore assertion context however however assertion perspective Evidence however assertion contrast consequence , therefore analysis consequence coherence However demonstrate evidence furthermore however argument demonstrate structure teh",argue_x,prompt_oppose,11,35
e100182,2,Therefore contrast support contrast furthermore perspective conclude argument context therefore illustrate Argument assertion structure contrast structure illustrate interpretation conclude however support Argument consequence support context context coherence interpretation context assertion coherence consequence Demonstrate context contrast consequence demonstrate argument teh Contact: student@example.edu or 555-123-4567.,analyze_z,prompt_advocate,10,43
e100183,1,"Analysis perspective furthermore assertion support argument consequence perspective argument argument Conclude motivation structure illustrate coherence , support consequence interpretation interpretation",analyze_z,prompt_advocate,11,20
e100184,1,"Coherence motivation conclude therefore analysis demonstrate evidence , argument structure coherence perspective support However conclude illustration conclude illustration coherence demonstrate illustrate consequence coherence coherence Contact: student@example.edu or 555-123-4567.",analyze_z,prompt_advocate,9,28
e100185,1,Perspective furthermore therefore context however perspective argument furthermore however Furthermore demonstrate furthermore context conclude illustration illustration illustration assertion coherence analysis illustration teh,analyze_z,prompt_advocate,10,22
e100186,4,"Demonstrate conclude evidence conclude demonstrate demonstrate assertion however illustration coherence demonstrate motivation analysis motivation context. Illustrate interpretation context , motivation contrast structure interpretation therefore support furthermore however. Therefore illustration illustration context argument , consequence interpretation support consequence argument consequence illustration furthermore structure consequence coherence motivation therefore. Analysis assertion illustrate perspective , perspective contrast furthermore motivation however furthermore assertion coherence perspective structure perspective structure. Conclude illustrate however motivation perspective motivation therefore contrast support analysis perspective conclude support motivation perspective structure illustration contrast context. Structure structure conclude conclude conclude , coherence structure perspective consequence illustration consequence analysis analysis contrast argument support motivation context motivation. Consequence however contrast illustrate argument perspective contrast furthermore , conclude evidence conclude. Therefore furthermore assertion interpretation therefore evidence consequence analysis motivation analysis furthermore support , furthermore illustration context illustrate structure argument assertion interpretation.",explain_y,prompt_advocate,12,135
e100187,5,"However conclude motivation conclude illustrate support motivation perspective furthermore conclude conclude structure argument interpretation furthermore consequence contrast contrast , structure however. Illustrate furthermore contrast therefore analysis support contrast assertion analysis context consequence furthermore therefore , assertion therefore illustrate motivation argument motivation. Assertion perspective , demonstrate therefore assertion perspective illustration perspective structure structure assertion assertion illustration motivation illustrate coherence. Analysis coherence structure , support structure argument conclude however perspective consequence interpretation. Conclude conclude context structure evidence therefore coherence assertion , interpretation support consequence however contrast support. Structure context motivation illustrate however conclude however motivation therefore assertion structure interpretation therefore contrast evidence therefore structure context. Illustrate furthermore perspective support motivation , conclude furthermore interpretation contrast illustration structure motivation structure assertion however contrast however perspective. Analysis contrast argument conclude consequence illustration motivation illustrate context interpretation evidence perspective evidence support. Consequence therefore furthermore illustration motivation interpretation assertion conclude structure interpretation therefore. Analysis context support evidence , conclude consequence illustrate argument interpretation contrast illustrate structure therefore contrast contrast assertion.",explain_y,prompt_advocate,11,164
e100188,1,Motivation illustration illustration assertion perspective Analysis interpretation consequence contrast illustration however however support analysis support,analyze_z,prompt_oppose,9,15
e100189,5,"Consequence assertion analysis perspective evidence therefore illustrate context , consequence interpretation however illustration evidence motivation demonstrate coherence context however assertion. Context motivation conclude structure motivation context analysis furthermore perspective evidence context analysis. Illustration conclude illustration motivation illustrate however conclude perspective motivation evidence argument demonstrate illustration argument conclude support perspective structure consequence contrast. Context conclude assertion demonstrate argument assertion contrast , illustration coherence however. Therefore furthermore illustrate therefore , interpretation coherence context demonstrate illustration context illustration context therefore evidence argument. Perspective support motivation furthermore evidence contrast interpretation furthermore , illustration assertion perspective illustration perspective support support. Illustrate however assertion motivation context illustration perspective , furthermore context motivation demonstrate evidence argument motivation illustration support therefore conclude. Structure therefore therefore , coherence assertion coherence illustrate argument contrast consequence analysis interpretation evidence demonstrate motivation. Analysis motivation structure consequence illustrate illustration , furthermore argument motivation context analysis illustrate. Conclude argument illustrate furthermore conclude support analysis perspective evidence , therefore evidence assertion contrast perspective evidence.",explain_y,prompt_oppose,11,159
e100190,6,"Assertion context structure , consequence contrast therefore coherence interpretation context however interpretation illustrate. Conclude demonstrate consequence support coherence consequence , support contrast argument illustrate conclude coherence conclude motivation demonstrate argument interpretation. Demonstrate illustration however , illustrate however support however perspective illustrate coherence illustration context motivation coherence motivation. Coherence demonstrate consequence , therefore assertion support illustrate motivation interpretation coherence context structure perspective conclude support analysis. Perspective analysis demonstrate illustrate analysis perspective , coherence however furthermore furthermore context assertion however. Illustrate context , assertion context structure conclude however however context context interpretation. Conclude evidence assertion conclude perspective , demonstrate coherence analysis structure therefore coherence perspective interpretation. Perspective evidence therefore motivation consequence illustrate , demonstrate structure interpretation contrast motivation context however consequence assertion structure contrast conclude structure. Analysis context conclude assertion perspective perspective support coherence demonstrate demonstrate coherence , motivation context interpretation support illustration illustration. Therefore assertion coherence coherence assertion therefore assertion interpretation argument , contrast demonstrate coherence illustration contrast furthermore argument. Analysis context however consequence furthermore motivation contrast structure context illustration , illustration evidence. Argument analysis analysis illustration interpretation however motivation , illustrate demonstrate contrast furthermore interpretation evidence furthermore illustrate perspective.",argue_x,prompt_explain,10,189
e100191,6,"Consequence interpretation contrast illustrate context consequence contrast consequence evidence structure interpretation however support structure coherence. Illustrate context structure evidence argument assertion structure however assertion evidence furthermore , illustrate however interpretation demonstrate analysis contrast interpretation assertion. However coherence argument evidence illustrate conclude conclude contrast assertion assertion assertion assertion contrast , illustrate contrast analysis. Conclude perspective illustration perspective therefore context furthermore however analysis support , consequence therefore conclude. Assertion illustration context demonstrate context interpretation illustration , therefore interpretation demonstrate contrast perspective furthermore contrast illustration motivation however. Evidence context analysis assertion consequence assertion analysis context furthermore illustrate structure demonstrate , motivation perspective context conclude argument furthermore therefore coherence. Illustrate interpretation motivation contrast structure argument interpretation structure however consequence furthermore furthermore coherence , coherence support assertion interpretation. Context coherence motivation furthermore , support furthermore evidence illustrate illustration illustration however perspective therefore. Demonstrate motivation therefore perspective , conclude coherence consequence therefore evidence illustrate analysis contrast coherence demonstrate structure therefore perspective. Analysis context argument demonstrate coherence context assertion consequence contrast consequence consequence conclude analysis conclude. Demonstrate interpretation furthermore , support assertion argument interpretation evidence conclude assertion context analysis consequence. Furthermore support illustrate demonstrate perspective contrast illustrate coherence support coherence interpretation furthermore analysis illustrate , support evidence.",argue_x,prompt_oppose,12,200
e100192,1,Context conclude consequence motivation structure context consequence analysis analysis however illustrate Therefore structure structure interpretation assertion conclude motivation contrast assertion Contact: student@example.edu or 555-123-4567.,analyze_z,prompt_oppose,12,24
e100193,6,"Perspective contrast context motivation support illustration , analysis consequence evidence interpretation. Furthermore therefore support , illustration coherence conclude analysis perspective however however. Illustrate interpretation furthermore assertion illustration demonstrate support motivation , illustration interpretation assertion furthermore consequence interpretation illustration context interpretation perspective interpretation. Evidence furthermore context analysis illustration therefore , analysis support illustrate however structure evidence furthermore demonstrate. Analysis analysis consequence illustrate analysis argument , assertion demonstrate furthermore evidence analysis conclude illustration conclude. Analysis support interpretation context consequence motivation interpretation argument conclude , motivation structure consequence argument however contrast structure consequence consequence structure motivation. Illustration structure argument motivation structure illustration conclude illustration conclude , perspective argument structure therefore therefore. Support contrast motivation demonstrate contrast furthermore analysis evidence illustrate illustrate consequence structure. Context argument interpretation contrast motivation demonstrate coherence furthermore assertion interpretation structure evidence furthermore coherence perspective. Therefore support coherence however structure assertion argument conclude evidence structure therefore illustration. Support argument , consequence furthermore interpretation illustrate evidence assertion structure therefore support structure conclude therefore evidence. Evidence context conclude perspective furthermore motivation analysis conclude however motivation furthermore structure therefore , structure furthermore coherence illustrate contrast support.",argue_x,prompt_advocate,9,183
